user_id,session_id,timestamp,feature_name,event_type,device_type,Place
563,01JWA8EFFCNT344BRBF08F2W1A,11/11/2024,Dashboard,click,Desktop,Russia
564,01JWA8EFFDAGF7SBE9703KBRG7,5/21/2025,Checkout,start,Mobile,Russia
565,01JWA8EFFFJRMBZ38QAYYDAC2K,11/22/2024,Cart,start,Mobile,Japan
566,01JWA8EFFGWRRDR29YVFXTBQBF,9/23/2024,Login,start,Desktop,United Kingdom
567,01JWA8EFFHR36EFV2VAWYPY8YF,11/10/2024,Login,drop,Desktop,Russia
568,01JWA8EFFJW8WR354EZ8850X47,04/05/2025,Dashboard,complete,Mobile,Canada
569,01JWA8EFFKE9EQPZ45R1AFKZS4,3/23/2025,Login,drop,Mobile,United States
570,01JWA8EFFM0JG2PDF4GF0PTVPY,12/03/2024,Login,drop,Mobile,Russia
571,01JWA8EFFNHS77SBVFCHHHHMMW,06/10/2024,Search,start,Desktop,United States
572,01JWA8EFFPQRCQMQWKPPDFWHN1,8/15/2024,Search,start,Desktop,Russia
573,01JWA8EFFQ40NNW1XWF7ZENNGQ,6/29/2024,Search,click,Desktop,United States
574,01JWA8EFFS17ANKMWZ0BDX6FAJ,07/01/2024,Checkout,drop,Desktop,Russia
575,01JWA8EFFTFSRSDXCFG3W4845S,01/06/2025,Login,drop,Desktop,United States
576,01JWA8EFFVX5X4TECWEPFJK4AF,05/12/2025,Checkout,start,Desktop,United States
577,01JWA8EFFWDSYCDJMZBKGH4JQR,9/14/2024,Cart,click,Desktop,United States
578,01JWA8EFFXKJ95JTYE0RVBBX6M,9/20/2024,Cart,complete,Mobile,Russia
579,01JWA8EFFYKNMJM3M9965YRQWC,12/09/2024,Dashboard,start,Desktop,Russia
580,01JWA8EFG00HEW2FAC09GQKXMP,7/29/2024,Login,click,Mobile,United States
581,01JWA8EFG10YA10TGW9HPQYQ7H,10/17/2024,Dashboard,complete,Mobile,Canada
582,01JWA8EFG24ZGK9WRR1ZDGXBT1,9/15/2024,Dashboard,complete,Mobile,Russia
583,01JWA8EFG3N4F4NR9JA4YYES3Y,08/10/2024,Dashboard,complete,Desktop,Russia
584,01JWA8EFG4N0HCPRBJEKCED3BC,8/18/2024,Dashboard,start,Mobile,Russia
585,01JWA8EFG5Y3EQAB4MH2XK0CW2,10/04/2024,Cart,click,Mobile,Canada
586,01JWA8EFG60NM8H3RB67KKHVST,08/01/2024,Search,complete,Mobile,Netherlands
587,01JWA8EFG86CC3KVY02N9A1V5D,09/08/2024,Checkout,complete,Mobile,Russia
588,01JWA8EFG9VMG70SAP76WDYF8Z,6/20/2024,Login,click,Mobile,Russia
589,01JWA8EFGAJFWMDHN8ACYTHX8W,12/29/2024,Cart,click,Desktop,Russia
590,01JWA8EFGB083PWFJF0M7KQFSW,5/13/2025,Checkout,click,Mobile,Russia
591,01JWA8EFGCMZSTF5QAXRSRD0H6,01/01/2025,Login,start,Desktop,Russia
592,01JWA8EFGDTGMFTNTJE4TKS62F,2/13/2025,Dashboard,drop,Mobile,Canada
593,01JWA8EFGE7SHDHE6RP5JXN55G,01/10/2025,Login,drop,Desktop,Russia
594,01JWA8EFGF102BSEBW3WM3AKVD,06/09/2024,Checkout,click,Desktop,Ireland
595,01JWA8EFGHKFWQD4WF5C52ZQC4,9/13/2024,Checkout,click,Mobile,Russia
596,01JWA8EFGJSGEJJ40PCZ698YHG,11/30/2024,Search,click,Mobile,Canada
597,01JWA8EFGKF0HCSQP9AJT3H2Q2,11/14/2024,Checkout,click,Mobile,United States
598,01JWA8EFGMBYJE91D4EF46PP7W,02/12/2025,Search,drop,Mobile,Russia
599,01JWA8EFGN19XYQSS2EAM926QX,7/15/2024,Checkout,complete,Desktop,United States
600,01JWA8EFGPWMNGFJT6XZGDR0D3,12/26/2024,Search,start,Mobile,Russia
601,01JWA8EFGRX9BGET5JSK20468H,5/20/2025,Checkout,click,Desktop,Russia
602,01JWA8EFGSNKXD20V38YFQMD33,6/19/2024,Cart,complete,Desktop,Russia
603,01JWA8EFGT8K09KGHN4DQF9SXE,4/28/2025,Dashboard,drop,Mobile,Russia
604,01JWA8EFGVRY0K5VYBDEH40NHT,4/26/2025,Login,drop,Mobile,Canada
605,01JWA8EFGWSGYVCYR4S812XCMV,7/24/2024,Dashboard,complete,Desktop,United States
606,01JWA8EFGXCM7APKGD71RTCBDA,2/13/2025,Dashboard,start,Desktop,Japan
607,01JWA8EFGYD3X5KKW10YRS667E,5/16/2025,Checkout,click,Mobile,Russia
608,01JWA8EFGZWF7T85KDMSKY132K,06/07/2024,Search,start,Mobile,Russia
609,01JWA8EFH1DNPNFXQ418HJ90NB,12/21/2024,Dashboard,click,Mobile,Russia
610,01JWA8EFH2B2BES42SYV3KXQ7Q,01/04/2025,Checkout,start,Desktop,Russia
611,01JWA8EFH3DGGXH4R33AKMDG71,02/12/2025,Dashboard,complete,Desktop,Japan
612,01JWA8EFH4NYT27VGCYEYVY0DK,12/18/2024,Checkout,complete,Mobile,Russia
613,01JWA8EFH5G96FJFXAPQC60E2E,12/06/2024,Checkout,complete,Mobile,United States
614,01JWA8EFH75SWMFB653NB9E5WZ,9/23/2024,Cart,click,Desktop,Russia
615,01JWA8EFH8DK9QPAGX3MPPF91T,8/29/2024,Dashboard,complete,Desktop,United States
616,01JWA8EFH9TEXGSK4M9S82EFPR,01/07/2025,Checkout,start,Mobile,Russia
617,01JWA8EFHA8H1JF9TSWPF42EQ5,1/17/2025,Login,drop,Desktop,Russia
618,01JWA8EFHBF10G5FZTS4250390,5/15/2025,Search,click,Desktop,Russia
619,01JWA8EFHCXXSCT2PGN05253TB,10/13/2024,Cart,drop,Mobile,United States
620,01JWA8EFHDZG0B0QBQQ2XJQWQ5,08/09/2024,Login,drop,Mobile,Russia
621,01JWA8EFHF9WKWJ48G6WMBAH4B,05/03/2025,Checkout,drop,Desktop,Russia
622,01JWA8EFHG2A83A6Y92X1JBS20,11/18/2024,Login,start,Mobile,Russia
623,01JWA8EFHHD06WMQV7PVAKA94P,2/28/2025,Cart,start,Desktop,United States
624,01JWA8EFHJ8D7MMS7TYTTJ3163,8/26/2024,Search,start,Desktop,United States
625,01JWA8EFHKD82PYHQEKV0HQAGW,04/09/2025,Login,complete,Mobile,Japan
626,01JWA8EFHMR66EG7V9A05B13K9,2/24/2025,Checkout,start,Desktop,Japan
627,01JWA8EFHP4G86J8FDG7FAJV9R,4/23/2025,Search,drop,Mobile,United States
628,01JWA8EFHQ8324H5NYXR1T8F7R,10/14/2024,Login,click,Mobile,United Kingdom
629,01JWA8EFHRXREGJ2V42PN0DHMV,08/09/2024,Login,complete,Mobile,United States
630,01JWA8EFHS4EZJGNR3C8BE3C4H,7/16/2024,Checkout,complete,Desktop,Japan
631,01JWA8EFHV0K2PKNJD8TJZMZSQ,12/17/2024,Cart,start,Mobile,United States
632,01JWA8EFHWJXZECA88MQTSY7GP,1/21/2025,Login,start,Mobile,Russia
633,01JWA8EFHX00Z7FV9H6GV50S9X,8/21/2024,Dashboard,click,Desktop,Russia
634,01JWA8EFHYKYTMXYJRH0QF7V3J,08/01/2024,Dashboard,start,Desktop,Japan
635,01JWA8EFHZC3WYH3ST6TYJ8MCW,02/04/2025,Search,drop,Mobile,Russia
636,01JWA8EFJ1Q14TRCFJ6YJNBQD4,7/20/2024,Search,complete,Mobile,Russia
637,01JWA8EFJ20R3S0T28ZAZHB816,06/05/2024,Dashboard,click,Mobile,Russia
638,01JWA8EFJ3WDP7HZRG3ZTXENNG,10/06/2024,Cart,drop,Desktop,Japan
639,01JWA8EFJ4EBNYPH3BT00GYYFQ,12/11/2024,Cart,drop,Desktop,Netherlands
640,01JWA8EFJ5A5J4SGQQHYWZF23Z,9/16/2024,Dashboard,drop,Desktop,Russia
641,01JWA8EFJ6A4MWDHSR05SH05HQ,5/16/2025,Cart,complete,Desktop,Russia
642,01JWA8EFJ765JTS8ESM8A455A0,9/13/2024,Cart,start,Mobile,Russia
643,01JWA8EFJ9GCAA6PV8DZHEZBZY,01/06/2025,Login,start,Desktop,Russia
644,01JWA8EFJAJHEBZRM6NRPPJXCH,3/19/2025,Search,start,Mobile,United States
645,01JWA8EFJBNVVZ5RDM2V12JSSV,07/06/2024,Search,start,Mobile,Ireland
646,01JWA8EFJCASCRJHZ531DY56E6,01/06/2025,Checkout,complete,Mobile,Russia
647,01JWA8EFJDQGJTD9FZZZ7FAKQW,4/18/2025,Login,start,Mobile,Russia
648,01JWA8EFJFFHV8F03GX37JDBP0,4/28/2025,Cart,start,Mobile,Netherlands
649,01JWA8EFJG70EYRNZH37DS7SKB,1/25/2025,Search,start,Mobile,United States
650,01JWA8EFJHNQK00ZYJBVPAX6HN,02/02/2025,Cart,click,Desktop,Japan
651,01JWA8EFJJ07PA8N6XT91KRGWQ,5/26/2025,Login,start,Mobile,Japan
652,01JWA8EFJKR2C0R1745S74JB46,3/27/2025,Search,drop,Mobile,Russia
653,01JWA8EFJMGWMD7Y674ZE66FZW,12/02/2024,Checkout,complete,Desktop,Russia
654,01JWA8EFJNYJB8A3ZBMY8PZE02,5/24/2025,Search,drop,Mobile,Russia
655,01JWA8EFJQW3YN87RJWPXR8KKE,07/03/2024,Search,start,Desktop,Russia
656,01JWA8EFJRMWJBC4AYQ970MT53,5/25/2025,Dashboard,complete,Mobile,Russia
657,01JWA8EFJSR03J2BTFD6P6ZKK4,2/28/2025,Search,click,Desktop,Japan
658,01JWA8EFJT5E0YXTP4S0Z953BF,5/13/2025,Search,drop,Desktop,United States
659,01JWA8EFJWRR0MNW108N37YZ2R,11/18/2024,Search,start,Desktop,United States
660,01JWA8EFJXYBYZW719M3GVG9YR,3/19/2025,Dashboard,click,Mobile,Japan
661,01JWA8EFJY7DM9JNM616D22SBA,11/14/2024,Login,click,Desktop,Russia
662,01JWA8EFJZ2DKEPN254490K6EA,12/10/2024,Cart,start,Mobile,Russia
663,01JWA8EFK0R424S7231YK3D9PR,10/26/2024,Search,start,Desktop,Russia
664,01JWA8EFK10HCKSB4AKGYFEECN,05/07/2025,Cart,start,Desktop,Japan
665,01JWA8EFK2RGEWSBXQDZ7Y7HSG,03/02/2025,Login,drop,Mobile,Russia
666,01JWA8EFK33FG74TNQG4R367MT,03/11/2025,Search,drop,Desktop,Japan
667,01JWA8EFK53E9SQ9TB1QEQDGQ6,4/13/2025,Dashboard,complete,Mobile,Russia
668,01JWA8EFK6SW11ND48SVYSE1V5,5/17/2025,Search,start,Desktop,Russia
669,01JWA8EFK7QNT3HRGX416EBGX5,11/08/2024,Login,click,Desktop,Russia
670,01JWA8EFK8P92415JEK87F1F2E,03/07/2025,Cart,start,Desktop,Russia
671,01JWA8EFK9EJKP230134D3559N,05/07/2025,Checkout,complete,Desktop,United States
672,01JWA8EFKA3N2Z6CXE5MBBYCFC,2/14/2025,Cart,click,Mobile,Japan
673,01JWA8EFKB5GH3EBJJ0Y271A4A,09/04/2024,Dashboard,start,Mobile,Japan
674,01JWA8EFKC1NCCY2KGDSPC086S,9/17/2024,Cart,start,Mobile,Russia
675,01JWA8EFKE3J27JGQYCS26Y8NX,11/10/2024,Search,complete,Mobile,Japan
676,01JWA8EFKFJ54TH5J7KKHNY995,11/27/2024,Login,drop,Mobile,Russia
677,01JWA8EFKGB2MTXJ450PZDN6SE,6/21/2024,Login,start,Mobile,Russia
678,01JWA8EFKHQZ99MQYA4GJ1JXYM,02/02/2025,Login,drop,Mobile,Japan
679,01JWA8EFKJJEZQQWV6G1BSQMM9,11/09/2024,Search,drop,Desktop,United States
680,01JWA8EFM2N40882MBK5F27P11,11/18/2024,Cart,complete,Mobile,Russia
681,01JWA8EFM32K0XDHT7X6T8NQ5W,07/09/2024,Cart,drop,Desktop,Russia
682,01JWA8EFM4WEF54CGY1K5SV597,03/09/2025,Login,click,Mobile,Netherlands
683,01JWA8EFM543SD57X3QVCKNVTF,07/04/2024,Cart,drop,Mobile,United States
684,01JWA8EFM6R8ZWP3BWHVFMZ5QQ,3/20/2025,Login,complete,Mobile,Russia
685,01JWA8EFM8SG1NNCHJCVRVJTV5,12/28/2024,Dashboard,drop,Mobile,Russia
686,01JWA8EFM94Z3NZV05GY3FRAZ7,11/27/2024,Search,complete,Mobile,Canada
687,01JWA8EFMA7EZMSV35Y5N7PRS9,12/06/2024,Dashboard,click,Mobile,Russia
688,01JWA8EFMBN6JRTVJ2STGVD88F,3/28/2025,Search,click,Desktop,Russia
689,01JWA8EFMCNZGG4RAJQN9ZFPRT,05/06/2025,Login,start,Mobile,United States
690,01JWA8EFMD6W6ZFEW1GHCJVKTV,9/13/2024,Cart,complete,Mobile,Russia
691,01JWA8EFMFVNEAZNBHSJQ927FX,09/08/2024,Login,complete,Mobile,Japan
692,01JWA8EFMGZGKY1YPTWZ4XTXRV,4/29/2025,Checkout,start,Mobile,United States
693,01JWA8EFMHP6RET4AP60253SD4,01/07/2025,Checkout,start,Desktop,Russia
694,01JWA8EFMJM153ZDG5JCHD94QB,04/10/2025,Checkout,drop,Mobile,United States
695,01JWA8EFMKT32CKV5YSNSWKR4V,2/16/2025,Login,complete,Mobile,Russia
696,01JWA8EFMM27XBG80B500JAMGK,10/22/2024,Login,start,Desktop,United States
697,01JWA8EFMNYKTF51GW10CG69HX,04/02/2025,Cart,complete,Desktop,Canada
698,01JWA8EFMPT77TSVVXZF4591GM,02/12/2025,Checkout,complete,Mobile,Russia
699,01JWA8EFMRDNYZV9T4Q4JY2WGM,2/22/2025,Login,click,Desktop,Russia
700,01JWA8EFMSAQD3VSRY5EB2F588,04/03/2025,Dashboard,click,Desktop,United Kingdom
701,01JWA8EFMTD49CRY302HHSSRBJ,03/06/2025,Cart,complete,Desktop,Russia
702,01JWA8EFMVS3T1EBADJSP9D4GW,11/17/2024,Cart,click,Mobile,United States
703,01JWA8EFMWEZKJVJHCCJK464R6,04/03/2025,Search,complete,Desktop,United Kingdom
704,01JWA8EFMX95QPZ06GSJ7BQ7RK,11/11/2024,Search,click,Desktop,Russia
705,01JWA8EFMZKN3ECGY9T8B2EHRR,08/08/2024,Login,complete,Desktop,Russia
706,01JWA8EFN06BTNNNPJF609430X,07/01/2024,Cart,complete,Mobile,Russia
707,01JWA8EFN1PGWBQQVX9DYZEC88,6/14/2024,Cart,click,Mobile,United States
708,01JWA8EFN2JMV54YAAYJ8QB0FD,8/29/2024,Search,click,Mobile,Japan
709,01JWA8EFN3VDX55EZF95CCD4E2,5/27/2024,Search,start,Desktop,Russia
710,01JWA8EFN4JR3348VDRJ6A8A59,3/17/2025,Dashboard,click,Desktop,Japan
711,01JWA8EFN5TX2WWSWHGQSWWE7M,12/23/2024,Checkout,start,Desktop,Russia
712,01JWA8EFN6R4BQ511J2B6ZW1ZK,3/17/2025,Dashboard,drop,Mobile,Russia
713,01JWA8EFN8C6TZH3B0MJXQPEH4,08/09/2024,Cart,click,Mobile,United Kingdom
714,01JWA8EFN9ZDG9KM5VSGVR71E2,4/14/2025,Dashboard,drop,Desktop,Russia
715,01JWA8EFNAWQY13NZ3QE3B3E22,8/15/2024,Search,start,Desktop,Russia
716,01JWA8EFNB6RR0BRCXZPY3MDB3,12/13/2024,Cart,start,Mobile,United States
717,01JWA8EFNC52XB4CD9EF2M9HG0,10/18/2024,Cart,click,Desktop,Russia
718,01JWA8EFNDF3HNP1W4TV0DQPP2,08/05/2024,Search,drop,Mobile,Russia
719,01JWA8EFNEDMBPBM2HSEP31778,10/21/2024,Dashboard,drop,Desktop,Russia
720,01JWA8EFNGX7FFQTFRJ8626SZH,3/14/2025,Login,click,Mobile,United States
721,01JWA8EFNH1JXWFXMF0ZENCJ20,08/04/2024,Login,start,Desktop,United States
722,01JWA8EFNJAQZZMY2KXXYPAZYS,1/25/2025,Checkout,complete,Desktop,United States
723,01JWA8EFNKY3CDA9ETYGFET9FT,8/28/2024,Login,complete,Mobile,Russia
724,01JWA8EFNM2A5EG4FEKR72Y00Y,08/05/2024,Checkout,click,Mobile,Canada
725,01JWA8EFNNDGYFDBVCMFZ6E2HA,11/14/2024,Login,start,Desktop,Russia
726,01JWA8EFNP4GDD0WSEMGZ2BZ06,3/29/2025,Checkout,drop,Desktop,Russia
727,01JWA8EFNRKQ7B3ZVMZX23CJMX,01/09/2025,Search,click,Mobile,Russia
728,01JWA8EFNSPP7WJQMHCX014KK8,3/27/2025,Checkout,drop,Desktop,Russia
729,01JWA8EFNT3CSPAM4DERT5YQR7,5/13/2025,Checkout,complete,Desktop,Japan
730,01JWA8EFNVPJYDNEAMNHNNGGE2,10/11/2024,Cart,complete,Desktop,Canada
731,01JWA8EFNW7CS39G533DNA3R5T,04/04/2025,Login,complete,Mobile,Canada
732,01JWA8EFNXYY2565F91261BRXG,1/20/2025,Dashboard,complete,Desktop,Russia
733,01JWA8EFNYK2S3X72Y3GP7VGPK,12/28/2024,Dashboard,start,Desktop,Ireland
734,01JWA8EFP0E4ZRXQPR7PPJDK70,03/05/2025,Login,start,Desktop,United States
735,01JWA8EFP1KE7VH49AHD2RQYG7,11/24/2024,Checkout,start,Mobile,Russia
736,01JWA8EFP2BCYN42EMSWGEXCPC,09/06/2024,Search,start,Mobile,Japan
737,01JWA8EFP31TQF2SM35EJ46Y86,10/21/2024,Cart,drop,Desktop,Japan
738,01JWA8EFP408TK7SFA48WNDZ27,12/20/2024,Search,complete,Mobile,Japan
739,01JWA8EFP56AQVXW2PTV7JEHTS,12/27/2024,Search,complete,Desktop,Russia
740,01JWA8EFP7Y3HDBQE8PKYX8QGP,06/12/2024,Search,complete,Mobile,Canada
741,01JWA8EFP89AC48N0CQHBP8KPB,7/15/2024,Checkout,click,Mobile,Russia
742,01JWA8EFP9P1HQ9CABBDE8J7W3,8/14/2024,Checkout,start,Desktop,Japan
743,01JWA8EFPA68D7AH8GQEHR6AX3,8/22/2024,Dashboard,click,Mobile,United Kingdom
744,01JWA8EFPBBP6FS1ZZZV97Z27N,03/04/2025,Search,complete,Desktop,Japan
745,01JWA8EFPCW5T03HV617XZ02RP,10/27/2024,Search,drop,Desktop,United States
746,01JWA8EFPD4VBXC37SXTQ12164,11/09/2024,Dashboard,complete,Mobile,Ireland
747,01JWA8EFPF37WC9X8AP02J5XVW,10/09/2024,Dashboard,drop,Mobile,Russia
748,01JWA8EFPG2B4NVCQH1MTC075Y,12/30/2024,Login,drop,Desktop,Russia
749,01JWA8EFPH4H362ADQH63AQZ68,12/06/2024,Checkout,drop,Desktop,Russia
750,01JWA8EFPJYGTWH3E8GB8BZV8T,10/01/2024,Checkout,start,Desktop,Russia
751,01JWA8EFPKFS9RBSGM34T8260D,1/29/2025,Search,complete,Desktop,Canada
752,01JWA8EFPMQF94XCVN865HTAY0,11/27/2024,Cart,start,Mobile,Canada
753,01JWA8EFPP5TD05KXQNCG36N3B,5/19/2025,Login,drop,Mobile,Japan
754,01JWA8EFPQZR9HB5BNTBBSRBXS,12/08/2024,Checkout,complete,Mobile,India
755,01JWA8EFPR51S61G0E2F6ESZTT,11/08/2024,Login,click,Mobile,Canada
756,01JWA8EFPSY73M5CA8WTHC9FXQ,01/04/2025,Dashboard,click,Desktop,United States
757,01JWA8EFPTNABXDMDRV6T8TZZG,11/08/2024,Dashboard,start,Desktop,Russia
758,01JWA8EFPVTG72DBHQBHFM0YQW,7/26/2024,Search,complete,Mobile,Netherlands
759,01JWA8EFPWRXNHXA1XT9GD69ME,2/27/2025,Login,complete,Mobile,United States
760,01JWA8EFPY72W53H1PAJD8TZKC,6/25/2024,Dashboard,drop,Desktop,Russia
761,01JWA8EFPZGS2AYPTA1AMS6Q7Y,3/23/2025,Dashboard,start,Mobile,Ireland
762,01JWA8EFQ0DVH781B0YMMJY3PD,1/15/2025,Login,start,Mobile,United States
763,01JWA8EFQ1C90Z5P989XTQMY1Y,4/21/2025,Dashboard,start,Mobile,United States
764,01JWA8EFQ2124H4JRXX1JAF24V,7/30/2024,Login,click,Mobile,United States
765,01JWA8EFQ48ZMXWA707CHCTG7X,9/23/2024,Cart,click,Mobile,United States
766,01JWA8EFQ559TWW2YMHGG3XSZ2,01/05/2025,Dashboard,drop,Mobile,Japan
767,01JWA8EFQ65V1QS1WKKETTNX8N,02/06/2025,Cart,drop,Mobile,Russia
768,01JWA8EFQ75Y2V43APJM1HQX22,07/06/2024,Checkout,click,Desktop,Russia
769,01JWA8EFQ8A1JDJSFJ32DNESAN,2/23/2025,Dashboard,drop,Mobile,Japan
770,01JWA8EFQ9GNX74JNJEJ8REAB8,12/13/2024,Search,drop,Desktop,Russia
771,01JWA8EFQB3TFAQ0XM4QRFB1GR,10/03/2024,Checkout,start,Mobile,Canada
772,01JWA8EFQC1FW843CZG6JG5V8R,6/24/2024,Login,start,Desktop,Russia
773,01JWA8EFQDHW0FP6M4F6CPXZ3R,8/16/2024,Login,complete,Mobile,Russia
774,01JWA8EFQEX5QZJP4TFM3QWJ78,8/22/2024,Login,start,Mobile,Canada
775,01JWA8EFQF810YQ7PP63Z8G87E,11/11/2024,Dashboard,click,Desktop,Russia
776,01JWA8EFQG32ZFV8JH3WW8JARH,11/04/2024,Dashboard,complete,Mobile,Russia
777,01JWA8EFQJ1RE20Z2144B1P5KE,8/27/2024,Cart,drop,Desktop,Russia
778,01JWA8EFQK4C9BMS6ZSZ69Z8NV,01/02/2025,Login,start,Desktop,Netherlands
779,01JWA8EFQM7DRFZRKXPJGDD17K,02/02/2025,Login,click,Desktop,Russia
780,01JWA8EFQN4Y13YFGT0WB0K1M3,12/30/2024,Login,complete,Desktop,United States
781,01JWA8EFQPNXPRQQHFMPHZRKSD,6/27/2024,Checkout,drop,Mobile,Japan
782,01JWA8EFQS8E0QNE9ZWQ71WZHS,06/05/2024,Search,drop,Mobile,Japan
783,01JWA8EFQTHQK4ECMGRXC81RJ3,10/17/2024,Cart,start,Mobile,United States
784,01JWA8EFQVSPD4NPDMHQAWBXBT,9/28/2024,Cart,drop,Mobile,Russia
785,01JWA8EFQXAJ8MG1PA492CZCEJ,1/31/2025,Login,start,Mobile,Russia
786,01JWA8EFR02BMPH4E3A8TMFX8Y,06/04/2024,Checkout,drop,Mobile,United States
787,01JWA8EFR3K7A86VRDP8Y1TT65,3/31/2025,Checkout,start,Desktop,Netherlands
788,01JWA8EFR4S4ERTWZH04Q9F86V,3/17/2025,Login,complete,Desktop,Russia
789,01JWA8EFR5DNKQ5ZT7PJHA0P7Q,9/13/2024,Checkout,complete,Mobile,Ireland
790,01JWA8EFR6KWAHCQQ1Q7G74GG9,02/09/2025,Cart,click,Desktop,United States
791,01JWA8EFR8QV15DXX946DHW9HN,6/15/2024,Dashboard,complete,Desktop,Canada
792,01JWA8EFR9YXGNGDG1DB476ZN7,11/14/2024,Login,start,Mobile,Japan
793,01JWA8EFRAQ10RCVK5RCG8YBDC,02/05/2025,Search,complete,Mobile,Japan
794,01JWA8EFRCZ28JR32NRMV8MTJ6,10/28/2024,Search,drop,Desktop,Russia
795,01JWA8EFRDQF7CZ9762SGX7CG2,02/08/2025,Cart,start,Mobile,United States
796,01JWA8EFREAHVX022GMZ2BSFBW,11/18/2024,Cart,drop,Mobile,Russia
797,01JWA8EFRF9HHYNB0GEXSHTGJY,3/22/2025,Cart,complete,Desktop,United States
798,01JWA8EFRGZW8ZWWKV7MDCJDDW,11/26/2024,Cart,drop,Desktop,Russia
799,01JWA8EFRH93A4KNJMWHCR2ZEB,3/16/2025,Dashboard,start,Mobile,Russia
800,01JWA8EFRKPK4JQ7HCE1ZH2EZH,8/28/2024,Dashboard,click,Mobile,Russia
801,01JWA8EFRM3VN609S65KDJR1R5,3/17/2025,Cart,complete,Mobile,Japan
802,01JWA8EFRNY0PJ9Y1K4W2X25KN,01/12/2025,Dashboard,drop,Mobile,Netherlands
803,01JWA8EFRP5KBR3J56XC65T6FK,11/22/2024,Dashboard,click,Desktop,Russia
804,01JWA8EFRQGQFT4Q1YH67A8SNF,12/01/2024,Dashboard,start,Desktop,Russia
805,01JWA8EFRS88RZTJQ40KQVS7DS,06/06/2024,Checkout,click,Mobile,Japan
806,01JWA8EFRTP4RYYJ7DFRCJ7RXG,12/17/2024,Checkout,complete,Mobile,Russia
807,01JWA8EFRVR6MYMDR2GQHPN9M8,11/07/2024,Login,click,Mobile,Russia
808,01JWA8EFRWCE9VZH5WA5JXG6CM,9/15/2024,Search,drop,Mobile,Canada
809,01JWA8EFRXA1P36C8QX0EV62MA,7/30/2024,Dashboard,start,Mobile,Russia
810,01JWA8EFRZ8QQEF53WEHNXZ8NF,8/26/2024,Login,click,Desktop,Russia
811,01JWA8EFS0391ZR0T1RJF59R3E,08/06/2024,Login,complete,Mobile,Russia
812,01JWA8EFS1QX4A8HJMK8ZHPKGD,09/05/2024,Login,complete,Mobile,Japan
813,01JWA8EFS2RJ9TASAXNMCGMSV6,1/13/2025,Dashboard,click,Mobile,Japan
814,01JWA8EFS35XFMGWTZ8YRV9BFN,01/07/2025,Search,click,Mobile,Japan
815,01JWA8EFS4079VN732ZZWGVZ5Q,3/28/2025,Checkout,start,Desktop,United States
816,01JWA8EFS5ZR4Z6C07SWSYWKM1,6/15/2024,Cart,complete,Mobile,Russia
817,01JWA8EFS671F2YZW1NW4Y1C08,08/12/2024,Checkout,start,Desktop,Russia
818,01JWA8EFS7TF5YFDWC17S2FJCP,12/31/2024,Cart,click,Desktop,Japan
819,01JWA8EFS910MK271E43J4MPF6,7/14/2024,Dashboard,drop,Mobile,United States
820,01JWA8EFSA2C4YWC3J5PGBP8C1,8/19/2024,Login,drop,Desktop,Japan
821,01JWA8EFSBBMSAQNHQJV75XH8T,3/14/2025,Login,click,Mobile,Russia
822,01JWA8EFSCPHTVD3B52WGGN7T8,10/23/2024,Login,click,Mobile,United States
823,01JWA8EFSDDZV1PEC66T1N4XBG,8/24/2024,Checkout,start,Desktop,Russia
824,01JWA8EFSECKXHW14AT4K06ZW1,03/05/2025,Dashboard,complete,Desktop,Canada
825,01JWA8EFSF06DDCX66AG4M8R1J,4/16/2025,Checkout,click,Desktop,Russia
826,01JWA8EFSG0KMGT4RE94FKYDV9,7/15/2024,Cart,complete,Mobile,Canada
827,01JWA8EFSJ2KY808RBN79HW9AK,03/03/2025,Login,click,Desktop,United States
828,01JWA8EFSK24MXDSPSY63DK7EJ,08/07/2024,Search,drop,Mobile,Russia
829,01JWA8EFSMQ4E0B0269SFRCRW5,5/14/2025,Dashboard,drop,Mobile,Netherlands
830,01JWA8EFSN2EX81YJ7VXMZY788,5/31/2024,Checkout,start,Desktop,United States
831,01JWA8EFSPQFSV7Q3EFN3HJDT2,12/26/2024,Cart,click,Mobile,Russia
832,01JWA8EFSQ8TAJYHVSMNYPX4VW,03/05/2025,Cart,start,Desktop,United States
833,01JWA8EFSRJ4YZ899F19A2FEVQ,9/24/2024,Search,drop,Desktop,Japan
834,01JWA8EFSSFY7AYTWZYMAMZ1JA,4/30/2025,Checkout,complete,Mobile,Russia
835,01JWA8EFSVNQ6T2WVT57HXFM1H,10/05/2024,Dashboard,drop,Desktop,Russia
836,01JWA8EFSWJT0P919WJ0FCC507,04/11/2025,Login,drop,Desktop,United States
837,01JWA8EFSX1C8ES1QHBPJJ3MSX,10/20/2024,Dashboard,drop,Mobile,Russia
838,01JWA8EFSYVN79A9PE926QZM41,12/17/2024,Dashboard,drop,Mobile,Russia
839,01JWA8EFSZAHHVCCQN7EC864NT,01/05/2025,Login,complete,Desktop,Russia
840,01JWA8EFT1C61S5BGM5TA0DFNJ,06/08/2024,Search,drop,Desktop,Russia
841,01JWA8EFT23EBJ7VE60542AJ91,8/14/2024,Cart,drop,Mobile,United States
842,01JWA8EFT3B2X3X8Q28HA0A9BB,03/01/2025,Login,complete,Desktop,Russia
843,01JWA8EFT45JQAD5KNAR5BRRRK,08/10/2024,Login,drop,Desktop,Russia
